1697,113,Rubus pubescens,L4
1698,113,Poterium sanguisorba var. polygamum,L+
1699,113,Sorbus americana,LU
1700,113,Sorbus aucuparia,L+
1701,113,Sorbus intermedia,L+
1702,113,Sorbaria sorbifolia,L+
1703,113,Spiraea alba,L4
1704,113,Spiraea japonica,L+
1705,113,Spiraea tomentosa,L2
1706,113,Spiraea x vanhouttei,L+
1707,113,Geum fragarioides,L4
1708,114,Cephalanthus occidentalis,L3
1709,114,Galium aparine,L5
1710,114,Galium asprellum,L5
1711,114,Galium boreale,L3
1712,114,Galium circaezans,L3
1713,114,Galium labradoricum,L1
1714,114,Galium lanceolatum,L3
1715,114,Galium mollugo,L+
1716,114,Galium obtusum,L3
1717,114,Galium odoratum,L+
1718,114,Galium palustre,L5
1719,114,Galium rivale,L+
1720,114,Galium sylvaticum,L+
1721,114,Galium tinctorium,L3
1722,114,Galium trifidum ssp. trifidum,L4
1723,114,Galium triflorum,L5
1724,114,Galium verum,L+
1725,114,Houstonia caerulea,LX
1726,114,Houstonia longifolia,L2
1727,114,Mitchella repens,L3
1728,114,Sherardia arvensis,L+
1729,115,Phellodendron amurense,L+
1730,115,Zanthoxylum americanum,L3
1731,116,Populus alba,L+
1732,116,Populus balsamifera,L5
1733,116,Populus deltoides,L5
1734,116,Populus grandidentata,L4
1735,116,Populus nigra,L+
1736,116,Populus nigra var. italica,L+
1737,116,Populus simonii,L+
1738,116,Populus tremuloides,L5
1739,116,Populus x berolinensis,L+
1740,116,Populus x canescens,L+
1741,116,Populus x canadensis,L+
1742,116,Populus x heimburgeri,L+
1743,116,Populus x jackii,L5
1744,116,Populus x rouleauiana,L+
1745,116,Salix alba,L+
1746,116,Salix amygdaloides,L4
1747,116,Salix aurita,L+
1748,116,Salix bebbiana,L4
1749,116,Salix candida,L2
1750,116,Salix caprea,L+
1751,116,Salix cinerea,L+
1752,116,Salix cordata,LX
1753,116,Salix daphnoides,L+
1754,116,Salix discolor,L4
1755,116,Salix eriocephala,L5
1756,116,Salix interior,L5
1757,116,Salix humilis,L2
1758,116,Salix lucida,L3
1759,116,Salix matsudana,L+
1760,116,Salix myricoides,LX
1761,116,Salix nigra,L3
1762,116,Salix pedicellaris,L2
1763,116,Salix pentandra,L+
1764,116,Salix petiolaris,L4
1765,116,Salix purpurea,L+
1766,116,Salix serissima,L2
1767,116,Salix triandra,L+
1768,116,Salix viminalis,L+
1769,116,Salix eriocephala x petiolaris,L4
1770,116,Salix x pendulina,L+
1771,116,Salix x fragilis,L+
1772,116,Salix x sepulcralis,L+
1773,117,Salvinia minima,L+
1774,118,Comandra umbellata,L3
1775,119,Acer campestre,L+
1776,119,Acer tataricum ssp. ginnala,L+
1777,119,Acer negundo,L+?
1778,119,Acer platanoides,L+
1779,119,Acer pseudoplatanus,L+
1780,119,Acer rubrum,L4
1781,119,Acer saccharinum,L4
1782,119,Acer saccharum ssp. nigrum,L4
1783,119,Acer saccharum ssp. saccharum,L5
1784,119,Acer spicatum,L4
1785,119,Acer tataricum,L+
1786,119,Acer x freemanii,L4
1787,119,Aesculus glabra,L+
1788,119,Aesculus hippocastanum,L+
1789,119,Koelreuteria paniculata,L+
1790,120,Sarracenia purpurea,L1
1791,121,Chrysosplenium americanum,L3
1792,121,Mitella diphylla,L3
1793,121,Mitella nuda,L3
1794,121,Micranthes virginiensis,L1
1795,121,Tiarella cordifolia,L4
1796,122,Scheuchzeria palustris,LX
1797,123,Scrophularia lanceolata,L3
1798,123,Scrophularia marilandica,L3
1799,123,Scrophularia nodosa,L+
1800,123,Verbascum blattaria,L+
1801,123,Verbascum lychnitis,L+
1802,123,Verbascum phlomoides,L+
1803,123,Verbascum thapsus,L+
1804,124,Selaginella eclipes,L1
1805,125,Ailanthus altissima,L+
1806,126,Smilax herbacea,L5
1807,126,Smilax tamnoides,L4
1808,127,Datura stramonium,L+
1809,127,Datura innoxia,L+
1810,127,Hyoscyamus niger,L+
1811,127,Lycium barbarum,L+
1812,127,Solanum lycopersicum,L+
1813,127,Nicotiana longiflora,L+
1814,127,Nicandra physalodes,L+
1815,127,Petunia x atkinsiana,L+
1816,127,Physalis alkekengi,L+
1817,127,Physalis heterophylla,L5
1818,127,Physalis longifolia var. subglabrata,L3
1819,127,Physalis virginiana,LU
1820,127,Solanum dulcamara,L+
1821,127,Solanum melongena,L+
1822,127,Solanum nigrum,L+
1823,127,Solanum physalifolium,L+
1824,127,Solanum ptychanthum,L5
1825,127,Solanum rostratum,L+
1826,127,Solanum triflorum,L+
1827,128,Staphylea trifolia,L3
1828,129,Taxus canadensis,L3
1829,129,Taxus cuspidata,L+
1830,130,Phegopteris connectilis,L3
1831,130,Phegopteris hexagonoptera,LX
1832,130,Thelypteris noveboracensis,L2
1833,130,Thelypteris palustris var. pubescens,L4
1834,131,Daphne mezereum,L+
1835,131,Dirca palustris,L3
1836,132,Triantha occidentalis ssp. brevistyla,LX
1837,133,Sparganium americanum,LU
1838,133,Sparganium emersum,L3
1839,133,Sparganium eurycarpum,L3
1840,133,Sparganium natans,L2
1841,133,Typha angustifolia,L+
1842,133,Typha latifolia,L4
1843,133,Typha x glauca,L+
1844,134,Ulmus americana,L5
1845,134,Ulmus glabra,L+
1846,134,Ulmus pumila,L+
1847,134,Ulmus rubra,L3
1848,134,Ulmus thomasii,L3
1849,134,Ulmus glabra x pumila,L+
1850,135,Boehmeria cylindrica,L4
1851,135,Laportea canadensis,L5
1852,135,Parietaria pensylvanica,L5
1853,135,Pilea fontana,L4
1854,135,Pilea pumila,L5
1855,135,Urtica dioica ssp. dioica,L+
1856,135,Urtica dioica ssp. gracilis,L5
1857,135,Urtica urens,L+
1858,136,Verbena bonariensis,L+
1859,136,Verbena bracteata,L+
1860,136,Verbena hastata,L5
1861,136,Verbena simplex,L2
1862,136,Verbena stricta,L3
1863,136,Verbena urticifolia,L5
1864,136,Verbena x engelmannii,L4
1865,137,Viola adunca,L1
1866,137,Viola sororia var. affinis,L4
1867,137,Viola arvensis,L+
1868,137,Viola blanda,L3
1869,137,Viola canadensis,L3
1870,137,Viola labradorica,L5
1871,137,Viola cucullata,L4
1872,137,Viola macloskeyi,L3
1873,137,Viola odorata,L+
1874,137,Viola pubescens,L5
1875,137,Viola pubescens var. pubescens,L5
1876,137,Viola pubescens var. scabriuscula,L5
1877,137,Viola renifolia,L3
1878,137,Viola rostrata,L3
1879,137,Viola sagittata var. ovata,L1
1880,137,Viola selkirkii,L3
1881,137,Viola sororia var. sororia,L5
1882,137,Viola tricolor,L+
1883,138,Parthenocissus vitacea,L5
1884,138,Parthenocissus quinquefolia,L5
1885,138,Parthenocissus tricuspidata,L+
1886,138,Vitis aestivalis,LU
1887,138,Vitis labrusca,L+
1888,138,Vitis riparia,L5
1889,139,Athyrium filix-femina var. angustum,L5
1890,139,Cystopteris bulbifera,L4
1891,139,Cystopteris fragilis,LU
1892,139,Cystopteris tenuis,L3
1893,139,Deparia acrostichoides,L3
1894,139,Diplazium pycnocarpon,L2
1895,139,Gymnocarpium dryopteris,L3
1896,140,Hemerocallis fulva,L+
1897,140,Hemerocallis lilioasphodelus,L+
